Fecha;Id_Ick;Zona;Ruta_CE;COP;Servicio Bus;Coche;Viaje Línea;Sentido;Bus;Hora Teórica;Km_Programado;Operador_programado;Operador Ejecutado;KM_Elim_EIC;km EIC;Km Descontados Inicio de Viaje;Km Descontados fin de Viaje;Responsable;Observación;Validador EIC;Titulo Validador;Revisor;Objeta;Pruebas;Observacion_novedad;Responsable_#2
1/10/2021;18118107;SAN CRISTÓBAL;228;CRUCES;CDGV40009;9;7;Ida;Z17-4040;8:46:00 p. m.;31,957;156400;156400;0,406;31551;0;0;CCZ;Acciones de Regulación;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18138634;USAQUÉN;T25;TOBERÍN;CNJL30038;36;11;Ida;Z10-7269;8:18:00 p. m.;40,89;103663;;0,686;40204;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18118115;USAQUÉN;330;CALLE 191;CNJJE0013;13;4;Vuelta;Z12-7030;12:48:00 p. m.;47,317;109177;;0,136;47181;0;0;CCZ;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18118133;USAQUÉN;T26;TOBERÍN;CNJBX0002;2;5;Ida;;4:01:00 p. m.;29,222;108139;;29,222;0;0;0;Cop;No se presenta operador a realizar servicio;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18125697;SAN CRISTÓBAL;LH613;GAVIOTAS B;CDGT70002;2;6;Ida;Z15-4100;8:27:00 p. m.;35,443;157679;157679;0,685;34758;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18118137;SAN CRISTÓBAL;228;CRUCES;CDGV4G006;14;1;Ida;Z15-4113;12:58:30 p. m.;31,957;156826;;0,406;31551;0;0;Retoma Efectiva;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18118209;USAQUÉN;P49;ENGATIVÁ;CNJL10017;17;5;Ida;Z10-4183;12:58:30 p. m.;57,96;110747;;9,927;48033;0;0;CCZ;Acciones de Regulación;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18137995;USAQUÉN;BC917;USAQUÉN;CNJML0015;15;1;Ida;Z10-2231;5:31:00 a. m.;36,535;111013;;0,684;35851;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18098700;USAQUÉN;37;ENGATIVÁ;CNJJZ0023;23;3;Ida;Z10-0016;12:33:15 p. m.;37,356;109535;;0,683;36673;0;0;Cop;Estados de Localización;4;km por estados de localizacion del viaje;;;;;
1/10/2021;18142277;USAQUÉN;CB118;SUBA;CNJKH0012;12;1;Ida;Z10-4355;5:38:45 a. m.;40,184;111710;;0,677;39507;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18107106;SAN CRISTÓBAL;14-feb;20 DE JULIO;CDGME0004;4;12;Ida;Z15-4376;2:03:00 p. m.;10,845;156945;157218;0,675;1017;-0,675;0;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18118263;USAQUÉN;C25;ENGATIVÁ;CNJLV0010;11;5;Ida;Z10-7152;5:36:00 p. m.;34,201;101985;;12,58;21621;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18118269;USAQUÉN;T25;TOBERÍN;CNJL3G042;48;3;Ida;Z10-7327;5:26:00 p. m.;40,89;102955;;4,917;35973;0;-5;Retoma Efectiva;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18118270;USAQUÉN;18-14;TOBERÍN;CNJ6X0002;2;12;Ida;Z10-0042;6:12:00 p. m.;14,184;107820;;14,184;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18118325;USAQUÉN;T06;USAQUÉN;CNJKL0011;5;8;Ida;Z10-4493;7:23:00 p. m.;16,679;109328;;16,679;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18128776;SAN CRISTÓBAL;15-abr;CRUCES;CDGLC0003;3;18;Ida;Z15-4218;6:42:00 p. m.;6,101;156152;156152;0,675;5426;-0,675;0;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18118344;USAQUÉN;Z8;BOSA;CNJK9G006;48;1;Ida;Z10-2259;1:46:00 p. m.;77,935;111174;;72,745;519;0;0;Mtto;Bus varado en la vía;2;km por formula basica;;;;;
1/10/2021;18118379;SAN CRISTÓBAL;111;BOSA;CDGS40030;30;5;Ida;Z15-4253;5:35:00 p. m.;67,851;156503;156503;0,62;67231;0;0;CCZ;Acciones de Regulación;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18142454;SAN CRISTÓBAL;13-ago;20 DE JULIO;CDGS00004;4;1;Ida;Z15-4372;4:20:00 a. m.;10,367;157030;157030;0,666;9701;-0,666;0;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18118411;USAQUÉN;330;CALLE 191;CNJJE0003;1;3;Ida;Z10-7032;8:04:00 a. m.;51,678;106022;;11,086;40592;0;0;CCZ;Acciones de Regulación;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18118446;USAQUÉN;T63;USAQUÉN;CNJKK0019;19;2;Ida;Z10-4536;7:57:30 a. m.;60,207;110222;;3,263;56944;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18118451;USAQUÉN;BK904;USAQUÉN;CNJLDG010;16;2;Ida;Z10-2056;2:29:00 p. m.;43,104;107295;;0,093;43011;0;0;Retoma Efectiva;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18118470;SAN CRISTÓBAL;LK801;GAVIOTAS B;CDGS90001;1;4;Ida;Z17-4032;2:43:00 p. m.;49,776;157605;;49,776;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18118879;SAN CRISTÓBAL;P7;GAVIOTAS A;CDGUA0015;15;6;Vuelta;Z15-7002;5:34:00 p. m.;25,467;155106;155106;0,659;24808;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18118475;SAN CRISTÓBAL;15-abr;CRUCES;CDGLC0003;3;11;Ida;;2:26:00 p. m.;6,101;156152;;6,101;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18128315;USAQUÉN;BA900;TOBERÍN;CNJLK0013;13;2;Ida;Z10-4292;9:07:30 a. m.;43,715;111164;;0,656;43059;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18120628;USAQUÉN;291;CALLE 191;CNJLR0008;8;8;Vuelta;Z12-7018;11:21:45 p. m.;37,922;105476;;0,656;37266;-0,656;0;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18118534;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR5G031;53;4;Vuelta;;12:49:00 a. m.;8,329;104440;;8,329;0;0;0;Retoma Efectiva;Retoma Efectiva;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18107671;USAQUÉN;T25;TOBERÍN;CNJL30037;38;5;Ida;Z10-4690;10:37:00 a. m.;40,89;158025;;0,654;40236;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18118588;USAQUÉN;Z4B;USAQUÉN;CNJJIG002;16;2;Ida;Z10-4445;4:40:00 p. m.;49,256;107728;;49,256;0;0;0;Cop;No se presenta operador a realizar servicio;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18118595;SAN CRISTÓBAL;LD800;GAVIOTAS B;CDGUR0007;7;3;Ida;Z15-2020;1:49:00 p. m.;67,91;157123;;67,91;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18100883;SAN CRISTÓBAL;N16;GAVIOTAS A;CDGR50026;26;2;Vuelta;Z15-7099;8:23:00 p. m.;8,329;156229;156229;0,643;7686;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18118597;USAQUÉN;T21;CONEJERA;CNJMC0022;22;3;Ida;Z10-7164;9:56:00 a. m.;46,815;106058;;0,74;46075;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18118610;USAQUÉN;BK901;USAQUÉN;CNJKC0006;6;3;Ida;Z10-4397;4:26:30 p. m.;55,462;111370;;6,235;49227;0;0;CCZ;Acciones de Regulación;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18118633;SAN CRISTÓBAL;LK803;GAVIOTAS B;CDGSA0013;13;1;Ida;;6:14:00 a. m.;44,207;155783;;44,207;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18131388;USAQUÉN;BA900;TOBERÍN;CNJLK0004;4;4;Ida;Z10-2040;1:48:45 p. m.;43,715;111601;;0,642;43073;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18118654;SAN CRISTÓBAL;111;BOSA;CDGS40022;22;5;Ida;Z15-4205;4:01:00 p. m.;67,851;158320;158320;0,62;67231;0;0;CCZ;Acciones de Regulación;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18118677;USAQUÉN;T21;CONEJERA;CNJMC0021;21;3;Ida;Z10-7142;9:49:15 a. m.;46,815;107264;;0,74;46075;0;0;CCZ;Acciones de Regulación;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18118682;SAN CRISTÓBAL;228;CRUCES;CDGV40005;4;1;Ida;Z15-4360;4:00:00 a. m.;31,957;156467;156467;0,406;31551;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18125822;SAN CRISTÓBAL;T43A;GAVIOTAS B;CDGSL0002;2;2;Ida;Z15-2017;5:54:00 a. m.;28,01;158375;158375;0,641;27369;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18118708;USAQUÉN;T63;USAQUÉN;CNJKKG017;30;4;Ida;Z10-4384;10:20:00 p. m.;60,207;110821;;60,207;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18118723;SAN CRISTÓBAL;T13;GAVIOTAS A;RTA645901;159;1;Ida;Z15-7100;5:01:00 p. m.;66,292;155831;;1,328;64964;0;0;Retoma Efectiva;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18118736;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR50020;20;1;Ida;Z15-7054;4:55:00 a. m.;66,292;158143;158143;2,92;63372;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18118800;USAQUÉN;T63;USAQUÉN;CNJKKG021;32;2;Ida;Z10-4467;3:59:45 p. m.;61,51;108771;;61,51;0;0;0;Retoma Efectiva;Retoma Efectiva;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18118809;SAN CRISTÓBAL;LA809;CRUCES;CDGU50008;8;3;Ida;;2:37:00 p. m.;31,138;158360;;31,138;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18118812;USAQUÉN;BC917;USAQUÉN;CNJML0006;6;3;Ida;;10:04:45 a. m.;36,535;111664;;36,535;0;0;0;Cop;No se presenta operador a realizar servicio;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18118816;USAQUÉN;P49;ENGATIVÁ;CNJL10010;10;7;Ida;Z10-4481;8:58:45 p. m.;57,96;111160;;0,139;57821;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18100036;USAQUÉN;BA900;TOBERÍN;CNJLK0014;14;3;Ida;Z10-4194;6:04:30 p. m.;43,715;111601;;0,639;43076;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18118859;USAQUÉN;544B;CALLE 191;CNJAVG010;13;1;Ida;Z10-7025;12:36:30 p. m.;49,647;104257;;0,306;49341;-0,306;0;Retoma Efectiva;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18118874;USAQUÉN;T795;CONEJERA;CNJLP0007;7;19;Ida;Z10-7263;9:19:00 p. m.;26,51;108003;;2,009;24501;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18114245;USAQUÉN;T26;TOBERÍN;CNJBX0007;7;5;Ida;Z10-4565;9:29:00 p. m.;29,222;109910;;0,638;28584;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18112808;SAN CRISTÓBAL;T43A;GAVIOTAS B;CDGSL0002;2;3;Ida;Z15-2017;7:41:00 a. m.;28,01;158375;158375;0,636;27374;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18119005;USAQUÉN;442;ENGATIVÁ;CNJLOG005;29;2;Ida;Z10-4509;9:09:45 p. m.;54,54;101504;;54,54;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18119007;USAQUÉN;T21;CONEJERA;CNJMC0028;28;3;Ida;Z10-7143;10:37:00 a. m.;46,815;107232;;0,74;46075;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18119036;USAQUÉN;BA915;USAQUÉN;CNJKL0012;10;4;Ida;Z10-2090;10:43:00 a. m.;29,583;106343;;0,038;29545;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18119057;USAQUÉN;18-mar;CALLE 191;CNJAXG006;19;3;Ida;Z10-7304;8:54:45 p. m.;49,055;104682;;49,055;0;0;0;Retoma Efectiva;Retoma Efectiva;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18119061;USAQUÉN;330;CALLE 191;CNJJE0016;16;6;Vuelta;Z10-7061;8:53:00 p. m.;47,317;105832;;5,207;4211;0;0;CCZ;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18119063;SAN CRISTÓBAL;LA809;CRUCES;CDGU50011;11;5;Ida;Z15-4317;3:47:00 p. m.;31,138;158364;;31,138;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18119065;USAQUÉN;330;CALLE 191;CNJJE0014;14;6;Vuelta;Z10-7070;8:34:30 p. m.;47,317;107377;;6,945;40372;0;0;CCZ;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18119076;USAQUÉN;P49;ENGATIVÁ;CNJL10008;8;3;Ida;Z10-4341;7:14:30 a. m.;57,96;108659;;0,139;57821;0;0;CCZ;Acciones de Regulación;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18119100;USAQUÉN;403B;ENGATIVÁ;CNJK2G015;25;2;Ida;Z10-2080;4:53:30 p. m.;37,581;109782;;5,84;31741;0;0;Retoma Efectiva;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18105974;USAQUÉN;344;SUBA;CNJLC0013;13;2;Ida;Z10-4050;7:56:00 a. m.;37,406;110701;;0,632;36774;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18119110;SAN CRISTÓBAL;111;BOSA;CDGS40025;25;5;Ida;Z15-4097;4:35:00 p. m.;67,851;157752;157752;16,562;51289;0;0;CCZ;Acciones de Regulación;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18119121;SAN CRISTÓBAL;T13;GAVIOTAS A;CDGR5G036;57;2;Ida;Z15-7100;4:19:15 p. m.;66,292;155341;;66,292;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18119126;SAN CRISTÓBAL;15-abr;CRUCES;CDGLC0002;2;30;Ida;;7:40:00 p. m.;6,101;156810;;6,101;0;0;0;Cop;No se presenta operador a realizar servicio;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18119150;USAQUÉN;T06;USAQUÉN;CNJKL0004;3;11;Ida;Z10-4330;2:59:00 p. m.;16,679;109328;;16,679;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18119158;USAQUÉN;T25;TOBERÍN;RTB545403;103;1;Ida;Z10-4230;6:35:00 p. m.;40,89;104420;;2,838;38052;0;0;Retoma Efectiva;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18119182;USAQUÉN;T21;CONEJERA;CNJMC0023;23;3;Ida;Z10-7165;10:02:45 a. m.;46,815;108107;;0,74;46075;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18119189;SAN CRISTÓBAL;228;CRUCES;CDGV40009;9;3;Ida;Z17-4040;9:10:00 a. m.;31,957;157283;157283;0,406;31551;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18119192;USAQUÉN;4A;USAQUÉN;CNJKK0018;7;2;Ida;Z10-4368;7:41:00 a. m.;25,471;108101;;25,471;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18106827;SAN CRISTÓBAL;P7;GAVIOTAS A;CDGUA0015;15;5;Ida;Z15-7002;2:52:30 p. m.;25,363;155106;155106;0,631;24732;0;0;Cop;Estados de Localización;4;km por estados de localizacion del viaje;;;;;
1/10/2021;18144504;USAQUÉN;489;USAQUÉN;CNJE00010;10;4;Ida;Z10-4364;8:26:00 p. m.;60,822;109816;;0,631;60191;0;-1;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18119227;USAQUÉN;BD909;SUBA;CNJEC0017;17;2;Ida;Z10-7295;10:43:00 a. m.;52,533;104692;;13,034;39499;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18119266;USAQUÉN;403B;ENGATIVÁ;CNJK20009;9;5;Ida;Z10-2058;9:50:30 a. m.;37,581;110348;;3,63;33951;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18119273;SAN CRISTÓBAL;LD800;GAVIOTAS B;CDGUR0019;19;3;Ida;Z15-2014;4:08:00 p. m.;67,91;157807;;67,91;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18119291;SAN CRISTÓBAL;LK801;GAVIOTAS B;CDGS90005;5;5;Ida;;8:31:00 p. m.;49,776;158288;;49,776;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18119301;SAN CRISTÓBAL;LG807;CRUCES;CDGQS0002;2;5;Ida;Z15-4266;3:41:00 p. m.;35,514;156851;;35,514;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18119304;SAN CRISTÓBAL;111;BOSA;CDGS40005;5;3;Ida;Z15-4057;7:46:45 a. m.;67,851;157382;158060;0,62;67231;0;0;CCZ;Acciones de Regulación;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18119320;USAQUÉN;330;CALLE 191;CNJJE0008;4;6;Vuelta;;7:25:15 p. m.;47,317;104329;;47,317;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18119328;USAQUÉN;T795;CONEJERA;CNJLPG005;15;7;Ida;Z10-7279;9:10:00 p. m.;26,51;108678;;26,51;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18124772;USAQUÉN;BH907;USAQUÉN;CNJJN0014;18;3;Ida;Z10-4672;9:00:00 a. m.;42,228;104004;;0,629;41599;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18119381;SAN CRISTÓBAL;139;GAVIOTAS A;CDGK30003;3;7;Ida;Z15-7110;5:49:00 p. m.;54,088;154061;154061;0,052;54036;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18099164;SAN CRISTÓBAL;P7;GAVIOTAS A;CDGUA0015;15;3;Ida;Z15-4333;10:01:00 a. m.;25,363;155812;156952;0,626;24737;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18140370;SAN CRISTÓBAL;LH613;GAVIOTAS B;CDGT70007;7;5;Ida;Z15-4280;6:50:00 p. m.;35,443;157404;157404;0,626;34817;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18119411;USAQUÉN;37;ENGATIVÁ;CNJJZ0015;14;4;Ida;Z10-4120;1:15:15 p. m.;37,356;110648;;37,356;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18142527;USAQUÉN;BH907;USAQUÉN;CNJJN0032;32;2;Vuelta;Z10-4198;8:21:30 a. m.;42,758;109215;;3,19;39568;0;0;Revision Offline;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18118395;USAQUÉN;CB130;CONEJERA;CNJLN0017;17;1;Ida;Z10-4439;6:09:15 a. m.;35,683;111130;;0,621;35062;0;0;Cop;Estados de Localización;4;km por estados de localizacion del viaje;;;;;
1/10/2021;18119468;USAQUÉN;200;ENGATIVÁ;CNJMG0004;4;11;Ida;Z10-0041;9:40:30 p. m.;35,528;110684;;35,528;0;0;0;CCZ;Bus Retrasado;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18119481;USAQUÉN;661;SAN FRANCISCO;CNJGI0019;19;4;Vuelta;Z10-4526;4:18:00 p. m.;41,69;110153;;11,385;30305;0;0;CCZ;Acciones de Regulación;0;km por mejor escenario con formula basica;;;;;
1/10/2021;18119483;USAQUÉN;T25;TOBERÍN;CNJL3G010;47;2;Ida;Z10-7331;1:52:00 p. m.;40,89;103668;;40,89;0;0;0;Retoma Efectiva;Retoma Efectiva;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18107670;SAN CRISTÓBAL;T43A;GAVIOTAS B;CDGSL0002;2;6;Ida;Z15-4101;2:43:00 p. m.;28,01;157761;157761;0,62;2739;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18134724;SAN CRISTÓBAL;T43A;GAVIOTAS B;CDGSL0002;2;7;Ida;Z15-2040;5:14:00 p. m.;28,01;157761;157761;0,62;2739;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18119509;USAQUÉN;C25;ENGATIVÁ;CNJLV0014;14;5;Ida;Z10-7132;8:08:00 p. m.;34,201;154603;;34,201;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18119526;USAQUÉN;544B;CALLE 191;CNJAV0011;11;3;Ida;Z12-7040;1:00:30 p. m.;49,647;101363;;30,829;18818;0;0;Mtto;Bus varado en la vía;2;km por formula basica;;;;;
1/10/2021;18136935;USAQUÉN;C142;SUBA;CNJLG0008;8;6;Ida;Z10-4633;9:04:00 p. m.;38,115;110445;;0,615;375;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18113945;USAQUÉN;291;CALLE 191;CNJLR0020;20;4;Vuelta;Z10-7210;2:52:15 p. m.;37,922;106659;;0,609;37313;-0,609;0;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18119624;USAQUÉN;P49;ENGATIVÁ;CNJL10017;17;3;Ida;Z10-4183;9:06:00 a. m.;57,96;108885;;0,139;57821;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18119643;USAQUÉN;661;SAN FRANCISCO;CNJGI0012;12;2;Vuelta;Z10-4357;5:52:45 a. m.;41,69;111112;;41,69;0;0;0;CCZ;Km 0 sin móvil;5;km por viajes 0 SAE;;;;;
1/10/2021;18131454;SAN CRISTÓBAL;LH613;GAVIOTAS B;CDGT70007;7;2;Ida;Z15-4280;8:28:00 a. m.;35,443;157400;157400;0,609;34834;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18119671;USAQUÉN;T25;TOBERÍN;CNJL30038;36;9;Vuelta;Z10-7282;5:55:30 p. m.;41,743;158029;;41,743;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18119705;SAN CRISTÓBAL;15-abr;CRUCES;CDGLC0003;3;16;Ida;;5:07:00 p. m.;6,101;156152;;6,101;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18119722;USAQUÉN;T25;TOBERÍN;CNJL30014;16;9;Ida;Z10-7234;2:29:00 p. m.;40,89;111137;;40,89;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18119727;USAQUÉN;C142;SUBA;CNJLG0012;12;2;Ida;Z10-2190;8:47:30 a. m.;38,115;111084;;38,115;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18141485;USAQUÉN;T21;CONEJERA;CNJMC0009;9;1;Ida;Z10-7170;4:52:00 a. m.;46,815;109358;;0,599;46216;0;0;Cop;Estados de Localización;1;Km por mejor escenario con estados de localizacion del viaje;;;;;
1/10/2021;18119793;SAN CRISTÓBAL;228;CRUCES;CDGV40001;1;3;Ida;Z15-4285;6:08:00 a. m.;31,957;157710;157710;0,406;31551;0;0;CCZ;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18119814;USAQUÉN;BA900;TOBERÍN;CNJLK0002;2;3;Ida;Z10-4125;4:36:00 p. m.;43,715;109462;;43,715;0;0;0;Mtto;Concesionario no envía móvil;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18119823;USAQUÉN;19-mar;CALLE 191;CNJM30001;1;34;Ida;Z10-7032;9:10:30 p. m.;4,743;104352;;4,743;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18119826;USAQUÉN;T63;USAQUÉN;CNJKKG022;33;1;Ida;Z10-4517;11:56:45 a. m.;60,207;111423;;2,045;58162;0;0;Retoma Efectiva;Acciones de Regulación;2;km por formula basica;;;;;
1/10/2021;18132224;USAQUÉN;BC917;USAQUÉN;CNJML0002;2;4;Ida;Z10-4209;12:29:30 p. m.;36,535;109656;;0,586;35949;-0,586;0;Cop;F2 inicio_fin Ruta;3;km por formula basica - inicio y fin de ruta;;;;;
1/10/2021;18119841;USAQUÉN;330;CALLE 191;CNJJE0033;33;6;Vuelta;Z12-7024;10:00:00 p. m.;47,317;106554;;47,317;0;0;0;Operatividad;Congestión vehicular;8;km cero por eliminación de viajes desde SAE ;;;;;
1/10/2021;18119853;USAQUÉN;BD906;TOBERÍN;CEHHY0005;6;15;Ida;;8:49:45 p. m.;31,316;110595;;31,316;0;0;0;Cop;No se presenta operador a realizar servicio;8;km cero por eliminación de viajes desde SAE ;;;;;
